time_s,q_ref_1,q_ref_2,q_ref_3,q_ref_4,q_ref_5,q_ref_6,q_1,q_2,q_3,q_4,q_5,q_6,dq_ref_1,dq_ref_2,dq_ref_3,dq_ref_4,dq_ref_5,dq_ref_6,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,ddq_ref_1,ddq_ref_2,ddq_ref_3,ddq_ref_4,ddq_ref_5,ddq_ref_6,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tcp_ref_x,tcp_ref_y,tcp_ref_z,tcp_x,tcp_y,tcp_z
0.714,-0.261086062,0.279468343,-1.613753097,-0.700536748,0.411988633,0.657841573,-0.2610864359915344,0.2794678928082492,-1.6137582659805234,-0.7005331579952263,0.41199000708965766,0.6578404632738705,-0.064705667,0.001917988,0.031819579,-0.171976738,0.016702057,0.16530531,-0.06470373222687606,0.001919000385096197,0.03184638535511618,-0.17201393309860058,0.01667405326585263,0.16534694198963046,-0.006554000000001281,-0.002991000000000077,-0.055088500000000096,0.0781300000000158,0.055614999999999526,-0.08432200000000023,-0.004194475906198278,-27.120256394575655,13.175568960477037,1.91407968196724,0.0699562436263277,0.0004910102284875152,0.6391930185637731,-0.03551036027261277,0.5391930199552104,0.6391922975625182,-0.03551011524343693,0.5391914434146872
0.715,-0.261150771,0.27947026,-1.613721305,-0.700708685,0.412005363,0.658006836,-0.26115114627639213,0.2794698088199164,-1.6137264746787454,-0.700705093803837,0.4120067367569999,0.6580057258959334,-0.064712226,0.001914998,0.031764491,-0.171898593,0.016757668,0.165220969,-0.0647102848577373,0.001916011667208812,0.03179130177789008,-0.17193580861072852,0.016729667342222785,0.16526262206298786,-0.006564499999996087,-0.0029890000000000194,-0.055086999999998554,0.0781599999999969,0.05560550000000042,-0.08435850000000755,-0.004200742712662192,-27.12029446235724,13.175580896778051,1.9138343050746902,0.069947279786771,0.0004910099539748385,0.6391867370076636,-0.03555956425112187,0.5391867380273448,0.6391860156919453,-0.0355593197756857,0.5391851618733269
0.716,-0.261215486,0.279472173,-1.613689568,-0.700880545,0.412022148,0.658172015,-0.26121586312441153,0.27947172184489255,-1.6136947384591378,-0.7008769514574044,0.41202352202924947,0.6581709041597923,-0.064718796,0.00191201,0.031709405,-0.171820418,0.016813268,0.165136593,-0.06471684801938257,0.0019130249761620498,0.031736219607695945,-0.17185765356733188,0.016785272249579968,0.1651782638588121,-0.0065750000000051045,-0.002987500000000032,-0.055085500000000565,0.07819049999999095,0.0555955000000008,-0.08439500000000066,-0.004206867364577729,-27.120333459495296,13.17559306150595,1.9135890009314496,0.06993831276619143,0.0004910111792744411,0.639180446518051,-0.035608765683530386,0.5391804478825333,0.6391797251244393,-0.03560852208510764,0.5391788716342858
0.717,-0.261280208,0.279474084,-1.613657886,-0.701052326,0.412038989,0.658337109,-0.2612805865460232,0.27947363188466456,-1.6136630573201056,-0.7010487309259992,0.4120403628956685,0.6583359980312479,-0.064725376,0.001909023,0.03165432,-0.171742212,0.016868859,0.165052179,-0.06472342161169868,0.001910039772016831,0.031681139032166246,-0.1717794685948609,0.016840866419031125,0.1650938714555722,-0.006585500000007016,-0.002985999999999933,-0.05508450000000131,0.07822149999999795,0.05558599999999991,-0.08443249999999125,-0.004212967500339225,-27.1203719300026,13.175604838048583,1.913343722996766,0.06992935331115618,0.0004910100863210096,0.6391741475749103,-0.035657965158769324,0.5391741485948056,0.6391734258603955,-0.035657722168716786,0.5391725726978494
0.718,-0.261344937,0.279475991,-1.61362626,-0.701224029,0.412055886,0.658502119,-0.26134531655172893,0.2794755389407644,-1.6136314312606606,-0.7012204321783625,0.4120572593467698,0.6585010074695504,-0.064731967,0.001906038,0.031599236,-0.171663975,0.01692444,0.164967728,-0.06473000570570597,0.0019070560997882012,0.03162605944513287,-0.171701252363287,0.01689645110131202,0.1650094383025966,-0.006595999999994717,-0.0029844999999999455,-0.05508250000000103,0.07825149999999326,0.05557600000000029,-0.08446949999999731,-0.004219235542843808,-27.12041081749129,13.1756168757752,1.9130985057529863,0.06992040515840378,0.0004910102958397096,0.6391678395572978,-0.03570716255999223,0.5391678408237995,0.6391671179001935,-0.0357069200234161,0.5391662650642591
0.719,-0.261409672,0.279477896,-1.613594688,-0.701395654,0.412072838,0.658667045,-0.2614100531521079,0.27947744301459154,-1.613599860279156,-0.7013920551838866,0.4120742113732241,0.6586659324376503,-0.064738568,0.001903054,0.031544155,-0.171585709,0.016980011,0.16488324,-0.06473660037895915,0.001904073827164105,0.031570981504607264,-0.1716230055241437,0.01695202645432486,0.16492496809979673,-0.006606499999996629,-0.002983500000000028,-0.055080500000000754,0.07828100000000404,0.05556649999999941,-0.08450600000000463,-0.004225406358088071,-27.120450387424846,13.175629152428842,1.912853330019587,0.06991146422285177,0.0004910118876000557,0.639161523221455,-0.035756357495275955,0.539161524166787,0.6391608012442493,-0.035756115646199654,0.5391599487340787
0.72,-0.261474414,0.279479797,-1.613563171,-0.701567201,0.412089846,0.658831886,-0.2614747963575934,0.2794793441072159,-1.613568344373363,-0.7015635999136222,0.4120912189650566,0.6588307729033246,-0.06474518,0.001900071,0.031489075,-0.171507413,0.017035573,0.164798716,-0.06474320548547334,0.0019010926243554112,0.031515905792842726,-0.17154472973554705,0.01700759183253204,0.1648404656743739,-0.006616499999999803,-0.00298200000000004,-0.055079499999999726,0.07831099999999935,0.05555649999999979,-0.08454249999999774,-0.004230900168775751,-27.120488348120855,13.175640411450468,1.912608107193977,0.06990251476449423,0.0004910120474925593,0.6391551979652851,-0.03580555038018482,0.5391551994892125,0.639154475892919,-0.03580530903409099,0.5391536237080923
0.721,-0.261539162,0.279481696,-1.61353171,-0.701738669,0.412106909,0.658996642,-0.26153954617817726,0.2794812422201206,-1.613536883542205,-0.7017350663379499,0.4121082821123938,0.6589955288301719,-0.064751801,0.00189709,0.031433996,-0.171429087,0.017091124,0.164714155,-0.06474982058387063,0.001898112904682224,0.031460831157923905,-0.17146642432774536,0.017063147337155204,0.16475592684729015,-0.006627000000001715,-0.0029799999999999827,-0.05507799999999996,0.0783414999999934,0.05554650000000194,-0.0845795000000038,-0.004237077090086444,-27.120525332462577,13.175651474683905,1.9123629082292282,0.06989355640348409,0.000491010740700968,0.6391488641286154,-0.035854740653379694,0.5391488651099859,0.6391481418465121,-0.035854500183773556,0.5391472899863775
0.722,-0.261603918,0.279483592,-1.613500303,-0.701910059,0.412124028,0.659161314,-0.26160430262433926,0.2794831373552961,-1.613505477784353,-0.7019064544259803,0.41212540080497223,0.6591602001773175,-0.064758434,0.001894111,0.031378919,-0.17135073,0.017146666,0.164629557,-0.06475644616196997,0.0018951351754882084,0.03140575785213353,-0.17138808803044583,0.01711869257839697,0.16467134714556617,-0.006637500000003627,-0.002978499999999995,-0.055076500000000195,0.07837150000001714,0.05553699999999928,-0.08461599999999692,-0.004243395639428718,-27.120563080112888,13.175662769447047,1.9121177534282054,0.06988461649568262,0.0004910114506451984,0.6391425216938332,-0.03590392959359785,0.5391425225462136,0.6391417991055338,-0.03590368909225327,0.5391409475689372
0.723,-0.261668679,0.279485484,-1.613468952,-0.70208137,0.412141203,0.659325901,-0.261669065706638,0.2794850295143061,-1.6134741270981572,-0.7020777641478043,0.4121425750334122,0.6593247869094722,-0.064765076,0.001891133,0.031323843,-0.171272344,0.017202198,0.164544923,-0.06476308229876196,0.0018921590100025047,0.03135068619580465,-0.17130972182394918,0.017174228439944633,0.1645867321546993,-0.006647499999999695,-0.0029774999999999663,-0.055074499999999915,0.0784009999999995,0.055526999999997884,-0.0846520000000055,-0.004248794992007408,-27.12060204813206,13.175674370811283,1.9118727437558751,0.06987569394164547,0.0004910108793885175,0.6391361703037228,-0.035953115092007874,0.5391361716112516,0.6391354476703955,-0.035952875756566756,0.5391345964561428
0.724,-0.261733448,0.279487374,-1.613437656,-0.702252603,0.412158433,0.659490404,-0.2617338354350539,0.27948691869807496,-1.6134428314818645,-0.7022489954734238,0.4121598047884422,0.6594892889885268,-0.064771729,0.001888156,0.03126877,-0.171193928,0.01725772,0.164460253,-0.06476972841590072,0.0018891837688776757,0.031295616292734196,-0.1712313256195094,0.01722975503006383,0.1645020790546499,-0.006658000000001607,-0.0029759999999998676,-0.05507249999999786,0.07843049999998186,0.055517000000001815,-0.08468799999999987,-0.004255136945407595,-27.120639691095647,13.175685551041674,1.9116276668562995,0.06986675808311146,0.0004910124653040577,0.6391298103595249,-0.036002299315072754,0.5391298113110949,0.6391290875414195,-0.03600206017334285,0.5391282366488342
0.725,-0.261798223,0.27948926,-1.613406414,-0.702423758,0.412175718,0.659654822,-0.2617986118201475,0.2794888049081039,-1.6134115909335545,-0.7024201483730941,0.4121770900602028,0.6596537063813853,-0.064778392,0.001885181,0.031213698,-0.171115483,0.017313232,0.164375547,-0.06477638509360718,0.0018862100289402622,0.03124054830997039,-0.17115289967026281,0.017285271760570913,0.16441739285849674,-0.006668499999996413,-0.002974499999999991,-0.05507099999999987,0.07846000000000686,0.05550750000000093,-0.08472449999999299,-0.004261382483310263,-27.120676922339513,13.175696384718652,1.9113825647900122,0.0698578195081232,0.0004910127001180873,0.6391234416808409,-0.036051480908231855,0.5391234433641854,0.6391227187190358,-0.03605124233967141,0.5391218681474882
0.726,-0.261863004,0.279491144,-1.613375228,-0.702594834,0.412193059,0.659819155,-0.2618633948723637,0.2794906881459105,-1.6133804054514913,-0.7025912228179647,0.4121944308383731,0.6598180390527258,-0.064785066,0.001882207,0.031158628,-0.171037008,0.017368735,0.164290804,-0.06478305221617799,0.0018832378065774466,0.03118548206320035,-0.1710744448706665,0.01734077817028224,0.16433267134052834,-0.006678499999992482,-0.0029730000000001144,-0.05506900000000137,0.07849000000000217,0.05549749999999953,-0.08476100000000031,-0.004266832162599308,-27.120714303511534,13.175707303722074,1.9111376107592728,0.06984889370164678,0.0004910121347923934,0.6391170644146991,-0.036100659780480195,0.5391170657856447,0.6391163412036062,-0.0361004222526327,0.5391154909523368
0.727,-0.261927793,0.279493025,-1.613344097,-0.702765832,0.412210456,0.659983403,-0.26192818460166517,0.2794925684130045,-1.6133492750337248,-0.7027622187778716,0.412211827113022,0.6599822869642419,-0.064791749,0.001879235,0.03110356,-0.170958503,0.017424227,0.164206025,-0.06478972930145799,0.0018802670940362169,0.031130417766481584,-0.17099595990684618,0.017396274648922648,0.16424791151598805,-0.006688500000002762,-0.002971500000000016,-0.055067499999999825,0.07851949999999874,0.0554869999999994,-0.08479700000000889,-0.0042724230156217565,-27.120751121474306,13.17571774975438,1.9108926065625758,0.06983996546713982,0.0004910110957391464,0.6391106783860607,-0.03614983723192518,0.5391106795433209,0.6391099549956102,-0.03614959990892914,0.5391091050639115
0.728,-0.261992588,0.279494903,-1.613313021,-0.702936751,0.412227908,0.660147567,-0.2619929810180888,0.2794944457108982,-1.6133181996787869,-0.7029331362232704,0.4122292788742428,0.6601464500770504,-0.064798443,0.001876264,0.031048493,-0.170879969,0.017479709,0.16412121,-0.06479641642366289,0.001877297893684083,0.031075354938066676,-0.1709174453987978,0.017451761220830555,0.16416311280857224,-0.0066995000000105165,-0.002970499999999987,-0.055065499999999545,0.07854850000001079,0.055476999999999776,-0.08483250000000453,-0.004279401824454435,-27.120788901051643,13.175728643641312,1.9106476288909666,0.06983104175356654,0.0004910125768252864,0.6391042837201991,-0.0361990119950124,0.5391042846769514,0.6391035600954176,-0.03619877530531879,0.5391027104824422
0.729,-0.26205739,0.279496777,-1.613282,-0.703107592,0.412245415,0.660311646,-0.26205778413264147,0.27949632004059466,-1.6132871793847272,-0.7031039751250058,0.41224678611209303,0.6603105283585248,-0.064805148,0.001873294,0.030993429,-0.170801406,0.017535181,0.16403636,-0.06480311455264655,0.0018743296964664478,0.031020294059658955,-0.1708389017354429,0.017507237850194833,0.16407828147439843,-0.00670949999999948,-0.0029685000000000406,-0.05506350000000104,0.07857799999999315,0.05546749999999889,-0.0848684999999989,-0.004285045718302425,-27.120824787116984,13.17573880509893,1.9104026766311866,0.06982211742876097,0.0004910134563600023,0.6390978801211737,-0.0362481846886986,0.5390978816870022,0.6390971565033112,-0.03624794843919482,0.5390963072086514
0.73,-0.262122198,0.279498649,-1.613251034,-0.703278354,0.412262978,0.66047564,-0.26212259395532483,0.2794981914040485,-1.613256214149524,-0.7032747354538758,0.41226434881648266,0.6604745217744317,-0.064811862,0.001870327,0.030938366,-0.170722813,0.017590644,0.163951473,-0.06480982268336011,0.0018713634538576956,0.0309652352032619,-0.1707603288700342,0.017562704389618936,0.16399341590687377,-0.0067194999999955485,-0.002966999999999942,-0.0550619999999995,0.07860749999998973,0.05545749999999927,-0.08490449999999328,-0.004290526023977341,-27.120861045185148,13.175748830637067,1.9101577668329086,0.06981319813652556,0.000491013715651667,0.6390914680861033,-0.0362973546669786,0.539091469523377,0.6390907442198194,-0.03629711930737369,0.5390898952426936
0.731,-0.262187013,0.279500518,-1.613220123,-0.703449038,0.412280596,0.660639549,-0.2621874104960902,0.2795000598027908,-1.6132253039716484,-0.7034454171803993,0.41228196697748754,0.6606384302888682,-0.064818587,0.00186736,0.030883305,-0.170644191,0.017646096,0.163866551,-0.06481654076534824,0.0018683987422755963,0.03091017787538331,-0.1706817265235745,0.01761816100487805,0.16390851443652107,-0.006730000000004566,-0.002966000000000024,-0.05505999999999922,0.07863600000000304,0.05544700000000091,-0.08493949999999018,-0.0042968171678432155,-27.120898288054125,13.1757592481689,1.9099128754045274,0.06980427799200098,0.0004910136716594209,0.639085047318937,-0.03634652261232462,0.5390850486048032,0.639084323245322,-0.03634628790657623,0.5390834745848051
0.732,-0.262251835,0.279502384,-1.613189268,-0.703619643,0.41229827,0.660803373,-0.26225223376539375,0.279501925237836,-1.613194448848989,-0.7036160202765525,0.41229964058404484,0.6608022538668802,-0.064825322,0.001864395,0.030828246,-0.170565541,0.017701538,0.163781594,-0.06482326930356004,0.0018654350452203133,0.03085512265927402,-0.17060309615314279,0.017673606557306796,0.16382357801205527,-0.006739999999993529,-0.0029639999999999667,-0.05505800000000072,0.07866500000001508,0.05543650000000078,-0.08497500000001423,-0.004302489269120821,-27.12093345783831,13.175768838292091,1.9096679896541944,0.069795359106232,0.0004910135165993729,0.639078617715686,-0.03639568836625247,0.5390786186670934,0.6390778935800869,-0.036395454233981585,0.5390770452355451
0.733,-0.262316664,0.279504247,-1.613158467,-0.703790169,0.412315999,0.660967112,-0.26231706377326613,0.2795037877111355,-1.6131636487797867,-0.7037865447130226,0.41231736962607723,0.6609659924717824,-0.064832067,0.001861432,0.030773189,-0.170486861,0.017756969,0.163696601,-0.06483000787239772,0.001862473299492133,0.030800069202414133,-0.17052443647013085,0.017729042032420327,0.16373860490226252,-0.006749999999996703,-0.002962499999999868,-0.055055499999999924,0.07869399999999871,0.055426500000001155,-0.08501049999999566,-0.0043081384641587206,-27.120969753741203,13.17577898158831,1.909423233261206,0.06978645357921971,0.0004910132383119791,0.6390721795889451,-0.03644485206742079,0.5390721805609592,0.6390714552246045,-0.03644461828641793,0.5390706071949622
0.734,-0.2623815,0.279506107,-1.613127721,-0.703960616,0.412333784,0.661130766,-0.26238190052972793,0.27950564722421567,-1.6131329037614945,-0.7039569904606908,0.4123351540932946,0.6611296460670607,-0.064838822,0.00185847,0.030718135,-0.170408153,0.017812391,0.163611573,-0.06483675646176794,0.0018595130801946423,0.030745018292061606,-0.17044574766823303,0.01778446721735207,0.1636535952782338,-0.006759999999999877,-0.0029615000000000613,-0.05505349999999787,0.07872299999998233,0.05541649999999798,-0.0850460000000055,-0.004313735354934922,-27.121006548374773,13.175789020801624,1.9091785142586366,0.06977755831842328,0.0004910131136261599,0.6390657327802414,-0.036494013601017374,0.5390657338983412,0.6390650081793894,-0.036493780060742234,0.5390641604636971
0.735,-0.262446342,0.279507964,-1.613097031,-0.704130985,0.412351624,0.661294335,-0.26244674404483176,0.2795075037780984,-1.6131022137920918,-0.7041273574902586,0.41235299397612957,0.661293214616366,-0.064845587,0.001855509,0.030663082,-0.170329415,0.017867802,0.163526509,-0.06484351510383106,0.0018565538827457321,0.03068996940265799,-0.1703670295677577,0.017839882834980662,0.1635685493053435,-0.0067704999999946835,-0.0029600000000001847,-0.05505199999999988,0.07875149999999564,0.055406500000000136,-0.08508150000000114,-0.004320064600130631,-27.12104174419462,13.175798191268115,1.9089336561689203,0.06976864574175955,0.0004910130247106217,0.6390592771131279,-0.03654317238398871,0.5390592780039761,0.6390585524447803,-0.03654293955373164,0.5390577050425414
0.736,-0.262511191,0.279509818,-1.613066395,-0.704301275,0.41236952,0.661457819,-0.2625115943290788,0.27950935737422905,-1.6130715788702796,-0.7042976457730645,0.41237088926458265,0.6614566980838094,-0.064852363,0.00185255,0.030608031,-0.17025065,0.017923204,0.16344141,-0.06485028424699978,0.001853596130616128,0.0306349218121642,-0.17028828280594469,0.01789528845306695,0.1634834674433567,-0.006780500000004963,-0.002957999999999905,-0.055050000000001376,0.07878000000000895,0.05539600000000178,-0.08511649999998383,-0.004325787778855642,-27.121076132638308,13.175807266590608,1.9086888665715505,0.06975974073359903,0.0004910134803801456,0.6390528129182772,-0.03659232902332792,0.5390528140157886,0.6390520880210366,-0.036592096762501664,0.539051240931571
0.737,-0.262576047,0.279511669,-1.613035815,-0.704471486,0.412387471,0.661621218,-0.2625764513924606,0.27951120801464296,-1.6130409989939358,-0.7044678552808187,0.4123888399486101,0.661620096435111,-0.064859148,0.001849593,0.030552982,-0.170171855,0.017978594,0.163356276,-0.06485706338184036,0.0018506404138891523,0.03057987634388143,-0.17020950775411403,0.017950684027427985,0.16339835130165667,-0.006790500000001032,-0.0029569999999998764,-0.05504799999999932,0.07880900000000679,0.055385499999999865,-0.08515150000000915,-0.004331351654429448,-27.121112354592334,13.175816787926182,1.9084442329498754,0.0697508454967061,0.0004910143456511739,0.6390463398801692,-0.036641483489093046,0.5390463409149593,0.639045614908666,-0.036641251683931245,0.5390447681308268
0.738,-0.262640909,0.279513517,-1.613005289,-0.704641619,0.412405477,0.661784532,-0.26264131524502043,0.27951305570029683,-1.6130104741612716,-0.7046379859840455,0.4124068460179348,0.6617834096359431,-0.064865944,0.001846636,0.030497935,-0.170093032,0.018033975,0.163271107,-0.06486385255982621,0.0018476856538660502,0.030524832664255944,-0.17013070322681081,0.01800606932471313,0.1633132008321168,-0.006801000000002944,-0.002955500000000111,-0.0550455000000003,0.07883750000000589,0.05537599999999898,-0.08518650000000605,-0.004337689340903934,-27.12114764609666,13.1758262091187,1.9081995429877652,0.0697419536009771,0.0004910153766866988,0.6390398582936168,-0.03669063526139052,0.5390398595101208,0.6390391331079652,-0.03669040431482577,0.5390382866409976
0.739,-0.262705778,0.279515362,-1.612974819,-0.704811672,0.412423538,0.66194776,-0.2627061858971664,0.27951490043272237,-1.6129800043695324,-0.704808037855095,0.41242490746244,0.6619466376541845,-0.06487275,0.001843682,0.030442891,-0.17001418,0.018089346,0.163185903,-0.06487065214594079,0.0018447324255534692,0.03046979173925914,-0.17005187104956715,0.018061444505184498,0.16322801824140912,-0.006811000000006118,-0.0029535000000000533,-0.05504299999999951,0.07886549999999204,0.055365499999998846,-0.08522149999998874,-0.004343426782232553,-27.121181737275386,13.175835025609278,1.9079548782044322,0.06973304972508344,0.0004910135706413337,0.6390333679155157,-0.03673978479807919,0.53903336911174,0.6390326426193875,-0.036739554652369055,0.5390317964626503
0.74,-0.262770655,0.279517204,-1.612944403,-0.704981647,0.412441656,0.662110903,-0.2627710633589066,0.2795167422138936,-1.6129495896163852,-0.7049780108653918,0.41244302427106655,0.6621097804503159,-0.064879566,0.001840729,0.030387849,-0.169935301,0.018144706,0.163100664,-0.06487746174023115,0.0018417811712560263,0.030414753147217546,-0.16997301029671352,0.018116808626544422,0.16314279613136945,-0.006820499999996343,-0.0029524999999999135,-0.055040499999998715,0.0788934999999924,0.05535449999999997,-0.0852559999999869,-0.004348441609691008,-27.121217697765356,13.175844386781668,1.9077103561170103,0.06972417641946736,0.0004910129378027547,0.6390268689127029,-0.03678893277398957,0.5390268705679193,0.6390261434434742,-0.03678870269351889,0.5390252975959146
0.741,-0.262835538,0.279519044,-1.612914043,-0.705151543,0.412459828,0.662273961,-0.2628359476397845,0.27951858104483185,-1.612919229899201,-0.7051479049871994,0.41246119643376994,0.6622728379884583,-0.064886391,0.001837777,0.03033281,-0.169856393,0.018200055,0.163015391,-0.06488428087790744,0.001838830938261616,0.030359717184277175,-0.1698941218075928,0.018172162703364674,0.16305753814233914,-0.006830499999992412,-0.002950999999999926,-0.05503850000000021,0.07892250000000445,0.05534399999999984,-0.08529050000001348,-0.004354051406068585,-27.121252119067833,13.1758530324635,1.9074657873872265,0.06971528157758854,0.0004910137274521763,0.639020361301449,-0.03683807801933078,0.5390203621937742,0.6390196355805899,-0.03683784843487175,0.5390187900416361
0.742,-0.262900427,0.27952088,-1.612883738,-0.70532136,0.412478056,0.662436934,-0.26290083874978626,0.27952041692706436,-1.6128889252159908,-0.7053177201915506,0.4124794239396322,0.6624358102345423,-0.064893227,0.001834827,0.030277772,-0.169777456,0.018255394,0.162930083,-0.06489111000171591,0.0018358822325197591,0.030304683210218755,-0.16981520435125322,0.018227505862269084,0.16297224608405989,-0.006841000000001429,-0.0029495000000000493,-0.05503649999999993,0.0789504999999906,0.055334000000000216,-0.08532550000001038,-0.00436039730814326,-27.12128628648002,13.17586145894494,1.9072211638437255,0.06970639677612472,0.0004910146608829695,0.6390138448299525,-0.03688722033035678,0.5390138458708792,0.6390131190311521,-0.03688699187331324,0.539012273800124
0.743,-0.262965324,0.279522713,-1.612853487,-0.705491098,0.412496339,0.662599822,-0.26296573669937057,0.27952224986204965,-1.6128586755648757,-0.7054874564504212,0.412497706778971,0.6625986971557242,-0.064900073,0.001831878,0.030222737,-0.169698492,0.018310723,0.16284474,-0.06489794958431797,0.0018329349852636778,0.03024965111510849,-0.1697362588706338,0.018282839338780343,0.16288692118187034,-0.006851000000004603,-0.0029480000000000617,-0.055034000000000916,0.07897799999999222,0.05532350000000008,-0.08535999999999433,-0.004366188154193913,-27.121320607637404,13.175870066669688,1.9069766294582395,0.06969751558562125,0.000491016370737204,0.6390073197838928,-0.03693636113675062,0.5390073213559761,0.6390065937954781,-0.036936133005988275,0.5390057488716637
0.744,-0.263030227,0.279524544,-1.612823292,-0.705660757,0.412514677,0.662762624,-0.2630306414985293,0.27952407985131816,-1.612828480943139,-0.7056571137367216,0.4125160449410155,0.6627614987219194,-0.064906929,0.001828931,0.030167704,-0.1696195,0.018366041,0.162759363,-0.06490479915870619,0.001829989268525029,0.03019462173663325,-0.16965728630032023,0.01833816204447024,0.1628015661951793,-0.006861000000000672,-0.002946000000000004,-0.055032000000000636,0.07900600000000679,0.05531349999999868,-0.08539399999999375,-0.004371897628194257,-27.121353395109814,13.175877880683666,1.9067320613729175,0.06968862789303082,0.0004910163571832923,0.6390007861252799,-0.036985499121730846,0.5390007870853374,0.6390000598739974,-0.036985271829896846,0.5389992152566832
0.745,-0.263095138,0.279526371,-1.612793152,-0.705830337,0.412533071,0.66292534,-0.2630955531572243,0.27952590689689577,-1.6127983413488034,-0.7058266920224201,0.41253443841535486,0.6629242148980568,-0.064913795,0.001825986,0.030112673,-0.16954048,0.01842135,0.162673952,-0.06491165869506295,0.0018270455776222111,0.030139594335670986,-0.16957828569857314,0.01839347433932558,0.16271617613742193,-0.006870999999996741,-0.0029449999999999754,-0.05502949999999984,0.07903400000000715,0.05530299999999855,-0.08542850000000612,-0.0043776204560499,-27.12138837145694,13.175886467122933,1.906487662321143,0.06967976243793544,0.0004910142340463357,0.6389942435283154,-0.037034635423098136,0.5389942448588466,0.6389935172671753,-0.037034408341954844,0.5389926729550998
0.746,-0.263160055,0.279528196,-1.612763067,-0.705999838,0.41255152,0.663087971,-0.26316047168553225,0.2795277309997269,-1.6127682567795454,-0.7059961912791344,0.41255288719202954,0.6630868456443322,-0.064920671,0.001823041,0.030057645,-0.169461432,0.018476647,0.162588506,-0.06491852830791105,0.0018241028311402415,0.030084569258090377,-0.1694992567142928,0.018448776674650114,0.1626307462754659,-0.006880999999999915,-0.002943499999999988,-0.05502699999999905,0.0790619999999933,0.05529200000000145,-0.08546300000000429,-0.004383322553515239,-27.1214221024906,13.175894598604897,1.9062432456412235,0.0696708850233202,0.0004910138269507304,0.6389876924730612,-0.03708376892720023,0.5389876933392803,0.6389869659753272,-0.037083542539066115,0.5389861219677508
0.747,-0.263224979,0.279530017,-1.612733037,-0.70616926,0.412570024,0.663250517,-0.26322539709343334,0.2795295521613262,-1.6127382272328714,-0.7061656114788804,0.4125713912599873,0.6632493909250693,-0.064927557,0.001820099,0.030002619,-0.169382356,0.018531934,0.162503026,-0.06492540790111345,0.0018211615992891866,0.03002954667395719,-0.16942019974602004,0.018504067957807194,0.1625452807370603,-0.006891000000003089,-0.0029415000000000413,-0.05502450000000003,0.07908950000000914,0.055281500000001316,-0.08549649999999076,-0.004389135336030093,-27.121454681829302,13.175902230302025,1.905998789033225,0.06966200671196887,0.000491015230482215,0.63898113251364,-0.03713290015422227,0.5389811337775652,0.6389804059988912,-0.03713267441820211,0.5389795622950572
0.748,-0.26328991,0.279531836,-1.612703062,-0.706338603,0.412588584,0.663412978,-0.2632903293909192,0.27953137038365516,-1.6127082527063406,-0.706334952594205,0.41258995060841797,0.6634118507090366,-0.064934453,0.001817158,0.029947596,-0.169303253,0.01858721,0.162417513,-0.0649322974858588,0.0018182223289890953,0.029974526530902653,-0.16934111532459942,0.018559348430663328,0.16245978396728517,-0.00690050000000042,-0.0029405000000000125,-0.055022000000001015,0.07911700000001076,0.055270999999999404,-0.08553100000000313,-0.004394113644465121,-27.121489045341956,13.175910336732747,1.9057544934142137,0.06965315457623077,0.0004910174561888734,0.6389745640560566,-0.03718202914115664,0.5389745649996325,0.6389738373383594,-0.03718180397637502,0.5389729939370901
0.749,-0.263354848,0.279533652,-1.612673142,-0.706507866,0.412607198,0.663575352,-0.2633552685874793,0.2795331856677324,-1.6126783331974277,-0.7065042145977932,0.41260856522724726,0.6635742249671525,-0.064941358,0.001814218,0.029892575,-0.169224122,0.018642476,0.162331964,-0.06493919656011887,0.001815284077245638,0.029919508912840974,-0.16926200358828555,0.01861461882928949,0.1623742581157983,-0.006910499999996489,-0.002939000000000025,-0.05501999999999896,0.0791449999999827,0.05526049999999927,-0.08556500000000256,-0.004399823409906725,-27.121521910964635,13.175917752079277,1.9055101450496954,0.0696442775029823,0.0004910152188100138,0.6389679869496916,-0.03723115590748912,0.5389679875903797,0.6389672599940559,-0.03723093121019114,0.5389664168945931
0.75,-0.263419793,0.279535464,-1.612643277,-0.706677051,0.412625869,0.663737641,-0.263420214693144,0.2795349980150584,-1.6126484687042448,-0.7066733974610313,0.41262723510521976,0.6637365136589525,-0.064948274,0.00181128,0.029837556,-0.169144963,0.018697731,0.162246383,-0.06494610566467579,0.0018123473259929715,0.0298644931828971,-0.16918286323813636,0.018669877972500783,0.16228869180004254,-0.006920999999998401,-0.0029374999999999263,-0.05501699999999943,0.0791719999999998,0.055249500000000396,-0.08559849999998903,-0.004406402379293582,-27.12155513977881,13.175925525589685,1.905265802826281,0.06963542100141872,0.0004910150469677582,0.6389614008803601,-0.03728028028606265,0.5389614021712686,0.638960673966352,-0.03728005611662318,0.5389598311677752
