time_s	q1_rad	q2_rad	q3_rad	q4_rad	q5_rad	q6_rad	dq1_rad_s	dq2_rad_s	dq3_rad_s	dq4_rad_s	dq5_rad_s	dq6_rad_s
0.000000000	-0.621899195	0.730579388	0.134738873	-0.755286058	-1.015728920	-2.681004815	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
0.001000000	-0.621899195	0.730579388	0.134738873	-0.755286058	-1.015728920	-2.681004815	0.000000376	-0.000000270	0.000000503	0.000000496	-0.000000003	-0.000000397
0.002000000	-0.621899194	0.730579388	0.134738874	-0.755286057	-1.015728920	-2.681004816	0.000001504	-0.000001078	0.000002011	0.000001982	-0.000000010	-0.000001588
0.003000000	-0.621899192	0.730579386	0.134738877	-0.755286054	-1.015728920	-2.681004818	0.000003383	-0.000002424	0.000004521	0.000004457	-0.000000023	-0.000003571
0.004000000	-0.621899187	0.730579383	0.134738884	-0.755286048	-1.015728920	-2.681004823	0.000006010	-0.000004306	0.000008033	0.000007918	-0.000000041	-0.000006344
0.005000000	-0.621899179	0.730579377	0.134738894	-0.755286038	-1.015728920	-2.681004831	0.000009384	-0.000006724	0.000012543	0.000012364	-0.000000064	-0.000009906
0.006000000	-0.621899168	0.730579369	0.134738909	-0.755286023	-1.015728920	-2.681004843	0.000013504	-0.000009676	0.000018049	0.000017792	-0.000000092	-0.000014255
0.007000000	-0.621899152	0.730579358	0.134738930	-0.755286002	-1.015728920	-2.681004860	0.000018368	-0.000013162	0.000024550	0.000024201	-0.000000125	-0.000019390
0.008000000	-0.621899131	0.730579342	0.134738958	-0.755285974	-1.015728920	-2.681004882	0.000023974	-0.000017179	0.000032044	0.000031588	-0.000000163	-0.000025308
0.009000000	-0.621899104	0.730579323	0.134738995	-0.755285938	-1.015728920	-2.681004911	0.000030322	-0.000021728	0.000040529	0.000039952	-0.000000207	-0.000032009
0.010000000	-0.621899070	0.730579299	0.134739040	-0.755285894	-1.015728920	-2.681004947	0.000037410	-0.000026807	0.000050002	0.000049291	-0.000000255	-0.000039491
0.011000000	-0.621899029	0.730579269	0.134739095	-0.755285839	-1.015728921	-2.681004990	0.000045236	-0.000032415	0.000060462	0.000059602	-0.000000308	-0.000047752
0.012000000	-0.621898979	0.730579234	0.134739161	-0.755285774	-1.015728921	-2.681005042	0.000053798	-0.000038550	0.000071907	0.000070883	-0.000000367	-0.000056791
0.013000000	-0.621898921	0.730579192	0.134739239	-0.755285697	-1.015728921	-2.681005104	0.000063096	-0.000045213	0.000084334	0.000083133	-0.000000430	-0.000066605
0.014000000	-0.621898853	0.730579143	0.134739330	-0.755285608	-1.015728922	-2.681005176	0.000073127	-0.000052401	0.000097741	0.000096350	-0.000000498	-0.000077195
0.015000000	-0.621898774	0.730579087	0.134739435	-0.755285504	-1.015728922	-2.681005259	0.000083890	-0.000060113	0.000112128	0.000110532	-0.000000572	-0.000088557
0.016000000	-0.621898685	0.730579023	0.134739555	-0.755285386	-1.015728923	-2.681005353	0.000095384	-0.000068349	0.000127490	0.000125676	-0.000000650	-0.000100690
0.017000000	-0.621898583	0.730578950	0.134739690	-0.755285253	-1.015728924	-2.681005460	0.000107607	-0.000077108	0.000143828	0.000141781	-0.000000733	-0.000113593
0.018000000	-0.621898469	0.730578869	0.134739842	-0.755285102	-1.015728925	-2.681005581	0.000120558	-0.000086388	0.000161137	0.000158844	-0.000000822	-0.000127264
0.019000000	-0.621898342	0.730578777	0.134740013	-0.755284935	-1.015728925	-2.681005715	0.000134234	-0.000096188	0.000179418	0.000176864	-0.000000915	-0.000141701
0.020000000	-0.621898201	0.730578676	0.134740202	-0.755284748	-1.015728926	-2.681005864	0.000148636	-0.000106508	0.000198667	0.000195839	-0.000001013	-0.000156904
0.021000000	-0.621898044	0.730578564	0.134740410	-0.755284543	-1.015728927	-2.681006029	0.000163760	-0.000117346	0.000218882	0.000215767	-0.000001116	-0.000172870
0.022000000	-0.621897873	0.730578441	0.134740640	-0.755284316	-1.015728929	-2.681006210	0.000179606	-0.000128700	0.000240061	0.000236645	-0.000001224	-0.000189597
0.023000000	-0.621897685	0.730578307	0.134740891	-0.755284069	-1.015728930	-2.681006408	0.000196173	-0.000140571	0.000262204	0.000258473	-0.000001337	-0.000207085
0.024000000	-0.621897480	0.730578160	0.134741164	-0.755283799	-1.015728931	-2.681006625	0.000213457	-0.000152957	0.000285306	0.000281247	-0.000001455	-0.000225331
0.025000000	-0.621897258	0.730578001	0.134741461	-0.755283506	-1.015728933	-2.681006859	0.000231459	-0.000165856	0.000309367	0.000304965	-0.000001577	-0.000244334
0.026000000	-0.621897017	0.730577828	0.134741783	-0.755283189	-1.015728934	-2.681007114	0.000250177	-0.000179268	0.000334384	0.000329627	-0.000001705	-0.000264092
0.027000000	-0.621896757	0.730577642	0.134742130	-0.755282846	-1.015728936	-2.681007388	0.000269608	-0.000193192	0.000360356	0.000355230	-0.000001837	-0.000284605
0.028000000	-0.621896477	0.730577442	0.134742504	-0.755282478	-1.015728938	-2.681007683	0.000289753	-0.000207626	0.000387280	0.000381771	-0.000001974	-0.000305869
0.029000000	-0.621896177	0.730577227	0.134742905	-0.755282082	-1.015728940	-2.681008000	0.000310608	-0.000222570	0.000415154	0.000409249	-0.000002117	-0.000327884
0.030000000	-0.621895856	0.730576996	0.134743335	-0.755281659	-1.015728942	-2.681008339	0.000332173	-0.000238022	0.000443977	0.000437663	-0.000002264	-0.000350648
0.031000000	-0.621895513	0.730576750	0.134743793	-0.755281207	-1.015728945	-2.681008701	0.000354446	-0.000253982	0.000473746	0.000467009	-0.000002415	-0.000374159
0.032000000	-0.621895147	0.730576488	0.134744282	-0.755280725	-1.015728947	-2.681009088	0.000377425	-0.000270448	0.000504459	0.000497286	-0.000002572	-0.000398416
0.033000000	-0.621894757	0.730576209	0.134744802	-0.755280212	-1.015728950	-2.681009498	0.000401110	-0.000287418	0.000536114	0.000528492	-0.000002733	-0.000423418
0.034000000	-0.621894344	0.730575913	0.134745355	-0.755279667	-1.015728953	-2.681009935	0.000425498	-0.000304893	0.000568710	0.000560625	-0.000002900	-0.000449162
0.035000000	-0.621893906	0.730575600	0.134745940	-0.755279090	-1.015728956	-2.681010397	0.000450588	-0.000322871	0.000602243	0.000593683	-0.000003071	-0.000475647
0.036000000	-0.621893442	0.730575268	0.134746559	-0.755278479	-1.015728959	-2.681010886	0.000476379	-0.000341351	0.000636713	0.000627664	-0.000003246	-0.000502871
0.037000000	-0.621892953	0.730574917	0.134747214	-0.755277834	-1.015728962	-2.681011403	0.000502869	-0.000360332	0.000672117	0.000662566	-0.000003427	-0.000530834
0.038000000	-0.621892436	0.730574547	0.134747904	-0.755277154	-1.015728966	-2.681011948	0.000530057	-0.000379812	0.000708453	0.000698388	-0.000003612	-0.000559532
0.039000000	-0.621891892	0.730574157	0.134748631	-0.755276437	-1.015728969	-2.681012522	0.000557940	-0.000399791	0.000745719	0.000735126	-0.000003802	-0.000588966
0.040000000	-0.621891320	0.730573747	0.134749395	-0.755275683	-1.015728973	-2.681013126	0.000586518	-0.000420268	0.000783914	0.000772779	-0.000003997	-0.000619132
