time_s	q1_rad	q2_rad	q3_rad	q4_rad	q5_rad	q6_rad	dq1_rad_s	dq2_rad_s	dq3_rad_s	dq4_rad_s	dq5_rad_s	dq6_rad_s
0.000000000	0.417127391	0.132840954	-0.454289918	-2.190177341	-0.520788673	2.258774243	-0.000000000	0.000000000	-0.000000000	-0.000000000	0.000000000	0.000000000
0.001000000	0.417127390	0.132840954	-0.454289919	-2.190177341	-0.520788673	2.258774243	-0.000000493	0.000000391	-0.000000358	-0.000000583	0.000000400	0.000000493
0.002000000	0.417127389	0.132840955	-0.454289919	-2.190177342	-0.520788672	2.258774244	-0.000001973	0.000001562	-0.000001432	-0.000002332	0.000001600	0.000001970
0.003000000	0.417127386	0.132840957	-0.454289922	-2.190177346	-0.520788670	2.258774247	-0.000004436	0.000003513	-0.000003220	-0.000005243	0.000003597	0.000004429
0.004000000	0.417127380	0.132840962	-0.454289926	-2.190177353	-0.520788665	2.258774254	-0.000007880	0.000006241	-0.000005721	-0.000009315	0.000006390	0.000007869
0.005000000	0.417127370	0.132840970	-0.454289933	-2.190177365	-0.520788657	2.258774264	-0.000012304	0.000009745	-0.000008933	-0.000014544	0.000009978	0.000012287
0.006000000	0.417127355	0.132840982	-0.454289944	-2.190177382	-0.520788645	2.258774278	-0.000017706	0.000014024	-0.000012855	-0.000020930	0.000014358	0.000017681
0.007000000	0.417127334	0.132840998	-0.454289959	-2.190177407	-0.520788628	2.258774299	-0.000024084	0.000019075	-0.000017486	-0.000028469	0.000019530	0.000024050
0.008000000	0.417127307	0.132841020	-0.454289979	-2.190177440	-0.520788605	2.258774327	-0.000031436	0.000024898	-0.000022823	-0.000037159	0.000025492	0.000031391
0.009000000	0.417127271	0.132841048	-0.454290005	-2.190177482	-0.520788576	2.258774362	-0.000039760	0.000031491	-0.000028866	-0.000046998	0.000032242	0.000039703
0.010000000	0.417127227	0.132841084	-0.454290037	-2.190177534	-0.520788541	2.258774407	-0.000049053	0.000038851	-0.000035613	-0.000057983	0.000039778	0.000048983
0.011000000	0.417127173	0.132841126	-0.454290077	-2.190177598	-0.520788497	2.258774461	-0.000059314	0.000046979	-0.000043063	-0.000070113	0.000048099	0.000059229
0.012000000	0.417127108	0.132841178	-0.454290124	-2.190177675	-0.520788444	2.258774526	-0.000070541	0.000055871	-0.000051214	-0.000083384	0.000057203	0.000070440
0.013000000	0.417127031	0.132841238	-0.454290179	-2.190177765	-0.520788382	2.258774602	-0.000082733	0.000065526	-0.000060065	-0.000097795	0.000067089	0.000082614
0.014000000	0.417126942	0.132841309	-0.454290244	-2.190177871	-0.520788310	2.258774691	-0.000095886	0.000075944	-0.000069614	-0.000113343	0.000077755	0.000095749
