time_s	q1_rad	q2_rad	q3_rad	q4_rad	q5_rad	q6_rad	dq1_rad_s	dq2_rad_s	dq3_rad_s	dq4_rad_s	dq5_rad_s	dq6_rad_s
0.000000000	-0.309196278	0.193090782	-2.216022883	-0.405789721	0.880191723	0.267137440	-0.051052619	0.002082576	0.025665394	-0.071570590	-0.008193671	0.052765523
0.001000000	-0.309247338	0.193092868	-2.215997255	-0.405861288	0.880183572	0.267190192	-0.051067549	0.002089592	0.025590796	-0.071564263	-0.008109863	0.052739099
0.002000000	-0.309298413	0.193094961	-2.215971701	-0.405932849	0.880175504	0.267242918	-0.051082616	0.002096107	0.025515020	-0.071557524	-0.008026209	0.052711772
0.003000000	-0.309349504	0.193097060	-2.215946225	-0.406004403	0.880167519	0.267295616	-0.051097786	0.002102120	0.025438046	-0.071550315	-0.007942704	0.052683496
0.004000000	-0.309400609	0.193099166	-2.215920825	-0.406075950	0.880159618	0.267348285	-0.051112884	0.002108130	0.025361032	-0.071542989	-0.007859188	0.052655121
0.005000000	-0.309451729	0.193101277	-2.215895503	-0.406147489	0.880151801	0.267400926	-0.051127912	0.002114136	0.025283976	-0.071535547	-0.007775660	0.052626648
0.006000000	-0.309502865	0.193103394	-2.215870257	-0.406219021	0.880144067	0.267453538	-0.051142869	0.002120140	0.025206879	-0.071527988	-0.007692120	0.052598077
0.007000000	-0.309554015	0.193105517	-2.215845089	-0.406290545	0.880136417	0.267506122	-0.051157755	0.002126139	0.025129742	-0.071520313	-0.007608570	0.052569408
0.008000000	-0.309605180	0.193107646	-2.215819998	-0.406362062	0.880128850	0.267558677	-0.051172570	0.002132136	0.025052564	-0.071512521	-0.007525010	0.052540640
0.009000000	-0.309656360	0.193109781	-2.215794984	-0.406433570	0.880121367	0.267611203	-0.051187315	0.002138129	0.024975346	-0.071504613	-0.007441438	0.052511775
0.010000000	-0.309707555	0.193111922	-2.215770047	-0.406505071	0.880113967	0.267663701	-0.051201988	0.002144119	0.024898087	-0.071496588	-0.007357855	0.052482811
0.011000000	-0.309758764	0.193114069	-2.215745188	-0.406576564	0.880106651	0.267716169	-0.051216591	0.002150106	0.024820788	-0.071488447	-0.007274262	0.052453750
0.012000000	-0.309809988	0.193116223	-2.215720406	-0.406648048	0.880099418	0.267768608	-0.051231122	0.002156089	0.024743449	-0.071480189	-0.007190659	0.052424591
0.013000000	-0.309861226	0.193118382	-2.215695701	-0.406719524	0.880092270	0.267821018	-0.051245583	0.002162069	0.024666070	-0.071471815	-0.007107045	0.052395334
0.014000000	-0.309912479	0.193120547	-2.215671074	-0.406790992	0.880085204	0.267873399	-0.051259973	0.002168046	0.024588652	-0.071463325	-0.007023422	0.052365979
0.015000000	-0.309963746	0.193122718	-2.215646524	-0.406862451	0.880078223	0.267925750	-0.051274292	0.002174020	0.024511193	-0.071454718	-0.006939788	0.052336526
0.016000000	-0.310015028	0.193124895	-2.215622051	-0.406933901	0.880071325	0.267978072	-0.051288540	0.002179990	0.024433695	-0.071445995	-0.006856144	0.052306976
0.017000000	-0.310066324	0.193127078	-2.215597656	-0.407005343	0.880064510	0.268030364	-0.051302717	0.002185957	0.024356157	-0.071437157	-0.006772491	0.052277328
0.018000000	-0.310117633	0.193129267	-2.215573339	-0.407076775	0.880057780	0.268082626	-0.051316823	0.002191920	0.024278581	-0.071428201	-0.006688829	0.052247582
0.019000000	-0.310168957	0.193131462	-2.215549099	-0.407148199	0.880051133	0.268134859	-0.051330858	0.002197881	0.024200964	-0.071419130	-0.006605156	0.052217739
0.020000000	-0.310220295	0.193133662	-2.215524937	-0.407219614	0.880044570	0.268187062	-0.051344823	0.002203838	0.024123309	-0.071409943	-0.006521475	0.052187798
0.021000000	-0.310271647	0.193135869	-2.215500852	-0.407291019	0.880038090	0.268239235	-0.051358716	0.002209792	0.024045615	-0.071400639	-0.006437784	0.052157760
0.022000000	-0.310323012	0.193138082	-2.215476846	-0.407362415	0.880031694	0.268291377	-0.051372538	0.002215742	0.023967882	-0.071391220	-0.006354085	0.052127625
0.023000000	-0.310374392	0.193140301	-2.215452917	-0.407433801	0.880025382	0.268343490	-0.051386289	0.002221689	0.023890110	-0.071381685	-0.006270376	0.052097392
0.024000000	-0.310425785	0.193142525	-2.215429065	-0.407505178	0.880019153	0.268395572	-0.051399970	0.002227633	0.023812299	-0.071372033	-0.006186659	0.052067061
0.025000000	-0.310477192	0.193144756	-2.215405292	-0.407576545	0.880013008	0.268447624	-0.051413579	0.002233574	0.023734450	-0.071362266	-0.006102933	0.052036634
0.026000000	-0.310528612	0.193146993	-2.215381597	-0.407647903	0.880006947	0.268499645	-0.051427117	0.002239511	0.023656563	-0.071352383	-0.006019198	0.052006110
0.027000000	-0.310580046	0.193149235	-2.215357979	-0.407719250	0.880000970	0.268551636	-0.051440585	0.002245446	0.023578637	-0.071342384	-0.005935456	0.051975488
0.028000000	-0.310631493	0.193151483	-2.215334439	-0.407790588	0.879995076	0.268603596	-0.051453981	0.002251376	0.023500673	-0.071332269	-0.005851705	0.051944769
0.029000000	-0.310682954	0.193153738	-2.215310978	-0.407861915	0.879989267	0.268655526	-0.051467306	0.002257304	0.023422671	-0.071322039	-0.005767946	0.051913953
0.030000000	-0.310734428	0.193155998	-2.215287594	-0.407933232	0.879983541	0.268707424	-0.051480560	0.002263228	0.023344631	-0.071311693	-0.005684179	0.051883041
0.031000000	-0.310785915	0.193158264	-2.215264288	-0.408004538	0.879977898	0.268759292	-0.051493743	0.002269149	0.023266554	-0.071301231	-0.005600404	0.051852031
0.032000000	-0.310837415	0.193160536	-2.215241061	-0.408075834	0.879972340	0.268811128	-0.051506855	0.002275067	0.023188439	-0.071290654	-0.005516622	0.051820924
0.033000000	-0.310888929	0.193162814	-2.215217911	-0.408147119	0.879966865	0.268862934	-0.051519896	0.002280981	0.023110286	-0.071279960	-0.005432832	0.051789721
0.034000000	-0.310940455	0.193165098	-2.215194840	-0.408218394	0.879961474	0.268914708	-0.051532866	0.002286893	0.023032096	-0.071269152	-0.005349034	0.051758421
0.035000000	-0.310991995	0.193167388	-2.215171847	-0.408289658	0.879956167	0.268966451	-0.051545765	0.002292800	0.022953869	-0.071258228	-0.005265230	0.051727024
0.036000000	-0.311043547	0.193169684	-2.215148933	-0.408360910	0.879950944	0.269018162	-0.051558593	0.002298705	0.022875604	-0.071247188	-0.005181418	0.051695530
0.037000000	-0.311095112	0.193171986	-2.215126096	-0.408432152	0.879945804	0.269069842	-0.051571350	0.002304606	0.022797303	-0.071236033	-0.005097599	0.051663940
0.038000000	-0.311146689	0.193174293	-2.215103338	-0.408503383	0.879940748	0.269121490	-0.051584035	0.002310505	0.022718964	-0.071224763	-0.005013774	0.051632253
0.039000000	-0.311198280	0.193176607	-2.215080658	-0.408574602	0.879935777	0.269173106	-0.051596650	0.002316399	0.022640589	-0.071213377	-0.004929941	0.051600470
0.040000000	-0.311249883	0.193178926	-2.215058057	-0.408645809	0.879930889	0.269224691	-0.051609193	0.002322291	0.022562177	-0.071201876	-0.004846102	0.051568591
0.041000000	-0.311301498	0.193181251	-2.215035534	-0.408717005	0.879926084	0.269276243	-0.051621666	0.002328179	0.022483729	-0.071190260	-0.004762257	0.051536615
0.042000000	-0.311353126	0.193183582	-2.215013089	-0.408788190	0.879921364	0.269327764	-0.051634067	0.002334064	0.022405244	-0.071178528	-0.004678405	0.051504542
0.043000000	-0.311404766	0.193185919	-2.214990723	-0.408859362	0.879916728	0.269379252	-0.051646397	0.002339946	0.022326723	-0.071166682	-0.004594547	0.051472374
0.044000000	-0.311456419	0.193188262	-2.214968436	-0.408930523	0.879912175	0.269430709	-0.051658656	0.002345824	0.022248166	-0.071154720	-0.004510683	0.051440109
0.045000000	-0.311508084	0.193190611	-2.214946227	-0.409001672	0.879907706	0.269482133	-0.051670843	0.002351700	0.022169573	-0.071142643	-0.004426814	0.051407748
0.046000000	-0.311559761	0.193192966	-2.214924097	-0.409072808	0.879903321	0.269533524	-0.051682960	0.002357571	0.022090944	-0.071130451	-0.004342938	0.051375291
0.047000000	-0.311611450	0.193195326	-2.214902045	-0.409143933	0.879899020	0.269584883	-0.051695005	0.002363440	0.022012279	-0.071118144	-0.004259057	0.051342738
0.048000000	-0.311663151	0.193197692	-2.214880072	-0.409215045	0.879894803	0.269636210	-0.051706980	0.002369306	0.021933578	-0.071105722	-0.004175170	0.051310089
0.049000000	-0.311714864	0.193200065	-2.214858178	-0.409286144	0.879890670	0.269687503	-0.051718883	0.002375168	0.021854842	-0.071093185	-0.004091278	0.051277344
0.050000000	-0.311766588	0.193202443	-2.214836362	-0.409357231	0.879886621	0.269738764	-0.051730715	0.002381027	0.021776071	-0.071080534	-0.004007381	0.051244503
0.051000000	-0.311818325	0.193204827	-2.214814626	-0.409428305	0.879882655	0.269789992	-0.051742475	0.002386882	0.021697264	-0.071067767	-0.003923478	0.051211566
0.052000000	-0.311870073	0.193207217	-2.214792968	-0.409499367	0.879878774	0.269841187	-0.051754165	0.002392734	0.021618422	-0.071054886	-0.003839571	0.051178534
0.053000000	-0.311921833	0.193209612	-2.214771389	-0.409570415	0.879874976	0.269892349	-0.051765783	0.002398584	0.021539545	-0.071041890	-0.003755659	0.051145406
0.054000000	-0.311973605	0.193212014	-2.214749889	-0.409641450	0.879871262	0.269943478	-0.051777331	0.002404429	0.021460633	-0.071028779	-0.003671742	0.051112182
0.055000000	-0.312025388	0.193214421	-2.214728468	-0.409712473	0.879867633	0.269994574	-0.051788807	0.002410272	0.021381687	-0.071015553	-0.003587820	0.051078863
0.056000000	-0.312077182	0.193216834	-2.214707125	-0.409783482	0.879864087	0.270045636	-0.051800211	0.002416111	0.021302705	-0.071002213	-0.003503895	0.051045448
0.057000000	-0.312128988	0.193219253	-2.214685862	-0.409854477	0.879860625	0.270096665	-0.051811545	0.002421947	0.021223690	-0.070988759	-0.003419965	0.051011938
0.058000000	-0.312180806	0.193221678	-2.214664678	-0.409925459	0.879857247	0.270147660	-0.051822807	0.002427780	0.021144640	-0.070975190	-0.003336030	0.050978332
0.059000000	-0.312232634	0.193224109	-2.214643573	-0.409996427	0.879853953	0.270198621	-0.051833998	0.002433610	0.021065555	-0.070961506	-0.003252092	0.050944631
0.060000000	-0.312284474	0.193226545	-2.214622547	-0.410067382	0.879850743	0.270249549	-0.051845118	0.002439436	0.020986436	-0.070947708	-0.003168150	0.050910835
0.061000000	-0.312336324	0.193228988	-2.214601600	-0.410138323	0.879847616	0.270300443	-0.051856167	0.002445259	0.020907284	-0.070933796	-0.003084204	0.050876944
