time_s	q1_rad	q2_rad	q3_rad	q4_rad	q5_rad	q6_rad	dq1_rad_s	dq2_rad_s	dq3_rad_s	dq4_rad_s	dq5_rad_s	dq6_rad_s
0.000000000	-0.362479601	0.199327713	-2.244827009	-0.459454916	0.926641945	0.288813011	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
0.001000000	-0.362479600	0.199327713	-2.244827009	-0.459454916	0.926641945	0.288813011	0.000000476	-0.000000040	-0.000000263	0.000000646	0.000000065	-0.000000467
0.002000000	-0.362479599	0.199327713	-2.244827010	-0.459454915	0.926641945	0.288813010	0.000001904	-0.000000159	-0.000001052	0.000002580	0.000000258	-0.000001866
0.003000000	-0.362479596	0.199327712	-2.244827011	-0.459454911	0.926641945	0.288813007	0.000004281	-0.000000357	-0.000002365	0.000005801	0.000000580	-0.000004196
0.004000000	-0.362479590	0.199327712	-2.244827014	-0.459454903	0.926641946	0.288813001	0.000007604	-0.000000634	-0.000004201	0.000010304	0.000001031	-0.000007453
0.005000000	-0.362479581	0.199327711	-2.244827020	-0.459454890	0.926641948	0.288812992	0.000011871	-0.000000989	-0.000006558	0.000016086	0.000001609	-0.000011635
0.006000000	-0.362479566	0.199327710	-2.244827028	-0.459454870	0.926641950	0.288812977	0.000017080	-0.000001423	-0.000009436	0.000023144	0.000002316	-0.000016741
0.007000000	-0.362479546	0.199327708	-2.244827039	-0.459454843	0.926641952	0.288812958	0.000023228	-0.000001935	-0.000012832	0.000031475	0.000003149	-0.000022767
0.008000000	-0.362479520	0.199327706	-2.244827054	-0.459454807	0.926641956	0.288812932	0.000030313	-0.000002526	-0.000016746	0.000041076	0.000004110	-0.000029711
0.009000000	-0.362479485	0.199327703	-2.244827072	-0.459454760	0.926641961	0.288812898	0.000038333	-0.000003194	-0.000021177	0.000051943	0.000005197	-0.000037572
0.010000000	-0.362479443	0.199327700	-2.244827096	-0.459454702	0.926641966	0.288812856	0.000047285	-0.000003940	-0.000026122	0.000064074	0.000006410	-0.000046346
0.011000000	-0.362479390	0.199327695	-2.244827125	-0.459454632	0.926641973	0.288812805	0.000057166	-0.000004763	-0.000031581	0.000077464	0.000007750	-0.000056031
0.012000000	-0.362479328	0.199327690	-2.244827159	-0.459454547	0.926641982	0.288812744	0.000067975	-0.000005663	-0.000037553	0.000092111	0.000009216	-0.000066626
