time_s	q1_rad	q2_rad	q3_rad	q4_rad	q5_rad	q6_rad	dq1_rad_s	dq2_rad_s	dq3_rad_s	dq4_rad_s	dq5_rad_s	dq6_rad_s
0.031000000	-2.329506385	-0.550175334	-0.880457746	-0.839773823	1.795811180	2.897736594	0.000424815	-0.000043010	0.000053993	-0.000406342	-0.000167385	-0.000020283
0.032000000	-2.329505947	-0.550175378	-0.880457690	-0.839774242	1.795811007	2.897736573	0.000452356	-0.000045798	0.000057493	-0.000432686	-0.000178237	-0.000021597
0.033000000	-2.329505480	-0.550175425	-0.880457631	-0.839774688	1.795810823	2.897736550	0.000480742	-0.000048673	0.000061101	-0.000459837	-0.000189421	-0.000022952
0.034000000	-2.329504985	-0.550175476	-0.880457568	-0.839775162	1.795810628	2.897736527	0.000509970	-0.000051632	0.000064816	-0.000487795	-0.000200938	-0.000024348
0.035000000	-2.329504460	-0.550175529	-0.880457501	-0.839775664	1.795810421	2.897736502	0.000540040	-0.000054677	0.000068637	-0.000516557	-0.000212786	-0.000025783
0.036000000	-2.329503905	-0.550175585	-0.880457431	-0.839776195	1.795810203	2.897736475	0.000570949	-0.000057807	0.000072565	-0.000546122	-0.000224965	-0.000027258
0.037000000	-2.329503318	-0.550175644	-0.880457356	-0.839776756	1.795809971	2.897736447	0.000602696	-0.000061022	0.000076600	-0.000576489	-0.000237474	-0.000028773
0.038000000	-2.329502700	-0.550175707	-0.880457278	-0.839777348	1.795809728	2.897736418	0.000635279	-0.000064321	0.000080741	-0.000607654	-0.000250312	-0.000030328
0.039000000	-2.329502048	-0.550175773	-0.880457195	-0.839777972	1.795809471	2.897736387	0.000668695	-0.000067705	0.000084988	-0.000639618	-0.000263478	-0.000031923
0.040000000	-2.329501362	-0.550175843	-0.880457108	-0.839778627	1.795809201	2.897736354	0.000702944	-0.000071173	0.000089341	-0.000672377	-0.000276973	-0.000033558
0.041000000	-2.329500642	-0.550175916	-0.880457016	-0.839779316	1.795808917	2.897736320	0.000738023	-0.000074726	0.000093799	-0.000705931	-0.000290794	-0.000035232
0.042000000	-2.329499886	-0.550175992	-0.880456920	-0.839780039	1.795808619	2.897736284	0.000773930	-0.000078362	0.000098362	-0.000740277	-0.000304942	-0.000036945
0.043000000	-2.329499094	-0.550176073	-0.880456820	-0.839780797	1.795808307	2.897736246	0.000810664	-0.000082082	0.000103030	-0.000775414	-0.000319416	-0.000038698
0.044000000	-2.329498265	-0.550176157	-0.880456714	-0.839781590	1.795807980	2.897736207	0.000848223	-0.000085886	0.000107803	-0.000811340	-0.000334215	-0.000040490
0.045000000	-2.329497398	-0.550176244	-0.880456604	-0.839782419	1.795807639	2.897736165	0.000886605	-0.000089773	0.000112681	-0.000848053	-0.000349338	-0.000042321
0.046000000	-2.329496492	-0.550176336	-0.880456489	-0.839783286	1.795807282	2.897736122	0.000925808	-0.000093744	0.000117663	-0.000885551	-0.000364784	-0.000044192
0.047000000	-2.329495546	-0.550176432	-0.880456369	-0.839784190	1.795806909	2.897736077	0.000965830	-0.000097797	0.000122749	-0.000923833	-0.000380554	-0.000046101
0.048000000	-2.329494560	-0.550176532	-0.880456243	-0.839785134	1.795806521	2.897736030	0.001006670	-0.000101934	0.000127939	-0.000962898	-0.000396645	-0.000048049
0.049000000	-2.329493533	-0.550176636	-0.880456113	-0.839786116	1.795806116	2.897735981	0.001048325	-0.000106153	0.000133232	-0.001002742	-0.000413058	-0.000050036
0.050000000	-2.329492464	-0.550176744	-0.880455977	-0.839787139	1.795805695	2.897735930	0.001090794	-0.000110455	0.000138629	-0.001043365	-0.000429791	-0.000052062
0.051000000	-2.329491352	-0.550176857	-0.880455836	-0.839788203	1.795805256	2.897735877	0.001134076	-0.000114840	0.000144129	-0.001084764	-0.000446844	-0.000054126
0.052000000	-2.329490196	-0.550176974	-0.880455689	-0.839789308	1.795804801	2.897735822	0.001178167	-0.000119306	0.000149732	-0.001126939	-0.000464217	-0.000056229
0.053000000	-2.329488996	-0.550177096	-0.880455536	-0.839790457	1.795804328	2.897735765	0.001223067	-0.000123855	0.000155437	-0.001169886	-0.000481908	-0.000058370
0.054000000	-2.329487750	-0.550177222	-0.880455378	-0.839791648	1.795803837	2.897735705	0.001268773	-0.000128485	0.000161245	-0.001213606	-0.000499916	-0.000060549
0.055000000	-2.329486458	-0.550177353	-0.880455214	-0.839792884	1.795803328	2.897735644	0.001315284	-0.000133197	0.000167155	-0.001258094	-0.000518242	-0.000062767
0.056000000	-2.329485120	-0.550177489	-0.880455044	-0.839794164	1.795802801	2.897735580	0.001362597	-0.000137991	0.000173167	-0.001303351	-0.000536884	-0.000065023
0.057000000	-2.329483733	-0.550177629	-0.880454868	-0.839795490	1.795802255	2.897735514	0.001410712	-0.000142866	0.000179281	-0.001349374	-0.000555842	-0.000067316
0.058000000	-2.329482298	-0.550177775	-0.880454685	-0.839796863	1.795801689	2.897735446	0.001459626	-0.000147822	0.000185496	-0.001396161	-0.000575114	-0.000069648
0.059000000	-2.329480814	-0.550177925	-0.880454497	-0.839798282	1.795801105	2.897735375	0.001509337	-0.000152860	0.000191813	-0.001443711	-0.000594700	-0.000072017
0.060000000	-2.329479280	-0.550178080	-0.880454302	-0.839799750	1.795800500	2.897735302	0.001559843	-0.000157978	0.000198230	-0.001492022	-0.000614600	-0.000074424
0.061000000	-2.329477695	-0.550178241	-0.880454101	-0.839801266	1.795799876	2.897735226	0.001611143	-0.000163176	0.000204748	-0.001541092	-0.000634812	-0.000076869
0.062000000	-2.329476058	-0.550178407	-0.880453893	-0.839802832	1.795799231	2.897735148	0.001663235	-0.000168456	0.000211366	-0.001590919	-0.000655337	-0.000079351
0.063000000	-2.329474368	-0.550178578	-0.880453678	-0.839804448	1.795798565	2.897735068	0.001716116	-0.000173815	0.000218085	-0.001641502	-0.000676172	-0.000081870
0.064000000	-2.329472626	-0.550178755	-0.880453456	-0.839806115	1.795797878	2.897734985	0.001769786	-0.000179255	0.000224904	-0.001692839	-0.000697318	-0.000084427
0.065000000	-2.329470829	-0.550178937	-0.880453228	-0.839807833	1.795797170	2.897734899	0.001824241	-0.000184775	0.000231822	-0.001744928	-0.000718774	-0.000087021
0.066000000	-2.329468977	-0.550179124	-0.880452993	-0.839809605	1.795796441	2.897734811	0.001879482	-0.000190374	0.000238840	-0.001797767	-0.000740538	-0.000089652
0.067000000	-2.329467070	-0.550179318	-0.880452751	-0.839811429	1.795795689	2.897734720	0.001935504	-0.000196054	0.000245958	-0.001851354	-0.000762611	-0.000092320
0.068000000	-2.329465106	-0.550179517	-0.880452501	-0.839813307	1.795794916	2.897734626	0.001992307	-0.000201812	0.000253174	-0.001905688	-0.000784991	-0.000095025
0.069000000	-2.329463086	-0.550179721	-0.880452244	-0.839815240	1.795794119	2.897734530	0.002049889	-0.000207650	0.000260489	-0.001960768	-0.000807679	-0.000097766
0.070000000	-2.329461007	-0.550179932	-0.880451980	-0.839817229	1.795793300	2.897734431	0.002108248	-0.000213567	0.000267902	-0.002016590	-0.000830672	-0.000100544
0.071000000	-2.329458869	-0.550180149	-0.880451709	-0.839819273	1.795792458	2.897734329	0.002167382	-0.000219564	0.000275414	-0.002073154	-0.000853970	-0.000103359
0.072000000	-2.329456672	-0.550180371	-0.880451429	-0.839821375	1.795791593	2.897734224	0.002227289	-0.000225639	0.000283024	-0.002130457	-0.000877573	-0.000106210
0.073000000	-2.329454415	-0.550180600	-0.880451143	-0.839823534	1.795790703	2.897734117	0.002287967	-0.000231792	0.000290732	-0.002188498	-0.000901480	-0.000109097
0.074000000	-2.329452096	-0.550180835	-0.880450848	-0.839825752	1.795789790	2.897734006	0.002349414	-0.000238024	0.000298537	-0.002247276	-0.000925690	-0.000112021
0.075000000	-2.329449716	-0.550181076	-0.880450546	-0.839828029	1.795788852	2.897733893	0.002411630	-0.000244335	0.000306440	-0.002306787	-0.000950202	-0.000114980
0.076000000	-2.329447273	-0.550181324	-0.880450235	-0.839830365	1.795787889	2.897733776	0.002474611	-0.000250723	0.000314440	-0.002367031	-0.000975016	-0.000117976
0.077000000	-2.329444767	-0.550181578	-0.880449917	-0.839832763	1.795786902	2.897733657	0.002538356	-0.000257190	0.000322536	-0.002428006	-0.001000131	-0.000121007
0.078000000	-2.329442196	-0.550181838	-0.880449590	-0.839835222	1.795785889	2.897733534	0.002602862	-0.000263734	0.000330729	-0.002489710	-0.001025546	-0.000124075
0.079000000	-2.329439561	-0.550182105	-0.880449255	-0.839837742	1.795784851	2.897733409	0.002668129	-0.000270356	0.000339018	-0.002552141	-0.001051260	-0.000127177
0.080000000	-2.329436860	-0.550182379	-0.880448912	-0.839840326	1.795783786	2.897733280	0.002734154	-0.000277055	0.000347404	-0.002615297	-0.001077273	-0.000130316
0.081000000	-2.329434092	-0.550182659	-0.880448560	-0.839842973	1.795782696	2.897733148	0.002800936	-0.000283832	0.000355885	-0.002679177	-0.001103583	-0.000133489
0.082000000	-2.329431257	-0.550182947	-0.880448200	-0.839845685	1.795781579	2.897733013	0.002868472	-0.000290686	0.000364462	-0.002743778	-0.001130191	-0.000136698
0.083000000	-2.329428355	-0.550183241	-0.880447831	-0.839848461	1.795780435	2.897732875	0.002936760	-0.000297617	0.000373134	-0.002809100	-0.001157096	-0.000139943
0.084000000	-2.329425384	-0.550183542	-0.880447454	-0.839851303	1.795779265	2.897732733	0.003005799	-0.000304625	0.000381901	-0.002875140	-0.001184296	-0.000143222
0.085000000	-2.329422343	-0.550183850	-0.880447068	-0.839854212	1.795778067	2.897732588	0.003075587	-0.000311710	0.000390763	-0.002941896	-0.001211791	-0.000146536
0.086000000	-2.329419232	-0.550184165	-0.880446672	-0.839857187	1.795776841	2.897732440	0.003146122	-0.000318871	0.000399719	-0.003009366	-0.001239580	-0.000149885
0.087000000	-2.329416050	-0.550184488	-0.880446268	-0.839860231	1.795775587	2.897732288	0.003217402	-0.000326108	0.000408770	-0.003077550	-0.001267662	-0.000153269
0.088000000	-2.329412796	-0.550184817	-0.880445855	-0.839863343	1.795774305	2.897732133	0.003289425	-0.000333421	0.000417915	-0.003146444	-0.001296037	-0.000156687
0.089000000	-2.329409470	-0.550185154	-0.880445432	-0.839866525	1.795772995	2.897731975	0.003362190	-0.000340811	0.000427154	-0.003216048	-0.001324704	-0.000160140
0.090000000	-2.329406071	-0.550185499	-0.880445000	-0.839869776	1.795771656	2.897731813	0.003435693	-0.000348277	0.000436486	-0.003286359	-0.001353663	-0.000163627
0.091000000	-2.329402598	-0.550185851	-0.880444559	-0.839873098	1.795770287	2.897731647	0.003509935	-0.000355818	0.000445911	-0.003357376	-0.001382911	-0.000167148
0.092000000	-2.329399050	-0.550186210	-0.880444108	-0.839876492	1.795768889	2.897731478	0.003584912	-0.000363434	0.000455430	-0.003429096	-0.001412450	-0.000170703
0.093000000	-2.329395427	-0.550186577	-0.880443648	-0.839879957	1.795767462	2.897731305	0.003660622	-0.000371127	0.000465041	-0.003501519	-0.001442277	-0.000174293
0.094000000	-2.329391728	-0.550186952	-0.880443178	-0.839883496	1.795766004	2.897731129	0.003737065	-0.000378894	0.000474745	-0.003574641	-0.001472392	-0.000177916
