time_s	q1_rad	q2_rad	q3_rad	q4_rad	q5_rad	q6_rad	dq1_rad_s	dq2_rad_s	dq3_rad_s	dq4_rad_s	dq5_rad_s	dq6_rad_s
0.000000000	-0.621899195	0.730579388	0.134738873	-0.755286058	-1.015728920	-2.681004815	0.063643546	0.202346365	-0.173659142	0.079275767	0.007405244	-0.058491622
0.001000000	-0.621835543	0.730781729	0.134565199	-0.755206782	-1.015721499	-2.681063294	0.063659743	0.202334069	-0.173688920	0.079277262	0.007435680	-0.058466484
0.002000000	-0.621771875	0.730984056	0.134391495	-0.755127504	-1.015714048	-2.681121748	0.063677880	0.202317626	-0.173703946	0.079284874	0.007460512	-0.058450968
0.003000000	-0.621708188	0.731186364	0.134217791	-0.755048212	-1.015706578	-2.681180196	0.063697955	0.202297033	-0.173704217	0.079298605	0.007479736	-0.058445075
0.004000000	-0.621644480	0.731388651	0.134044087	-0.754968907	-1.015699089	-2.681238638	0.063718025	0.202276439	-0.173704480	0.079312336	0.007498954	-0.058439189
0.005000000	-0.621580752	0.731590917	0.133870382	-0.754889587	-1.015691580	-2.681297074	0.063738089	0.202255846	-0.173704739	0.079326067	0.007518165	-0.058433309
0.006000000	-0.621517003	0.731793162	0.133696677	-0.754810255	-1.015684052	-2.681355504	0.063758148	0.202235251	-0.173704991	0.079339796	0.007537371	-0.058427434
0.007000000	-0.621453235	0.731995387	0.133522972	-0.754730908	-1.015676505	-2.681413929	0.063778201	0.202214657	-0.173705238	0.079353526	0.007556570	-0.058421566
0.008000000	-0.621389447	0.732197592	0.133349267	-0.754651548	-1.015668939	-2.681472348	0.063798249	0.202194062	-0.173705480	0.079367256	0.007575764	-0.058415704
0.009000000	-0.621325639	0.732399775	0.133175561	-0.754572173	-1.015661354	-2.681530760	0.063818291	0.202173466	-0.173705715	0.079380985	0.007594952	-0.058409847
0.010000000	-0.621261810	0.732601938	0.133001855	-0.754492786	-1.015653749	-2.681589167	0.063838328	0.202152869	-0.173705945	0.079394713	0.007614134	-0.058403996
0.011000000	-0.621197962	0.732804081	0.132828149	-0.754413384	-1.015646126	-2.681647568	0.063858359	0.202132273	-0.173706170	0.079408441	0.007633310	-0.058398151
0.012000000	-0.621134094	0.733006203	0.132654443	-0.754333969	-1.015638483	-2.681705964	0.063878385	0.202111675	-0.173706389	0.079422169	0.007652480	-0.058392311
0.013000000	-0.621070205	0.733208304	0.132480736	-0.754254540	-1.015630821	-2.681764353	0.063898405	0.202091077	-0.173706602	0.079435896	0.007671644	-0.058386478
0.014000000	-0.621006297	0.733410385	0.132307030	-0.754175097	-1.015623139	-2.681822737	0.063918420	0.202070479	-0.173706809	0.079449623	0.007690802	-0.058380651
0.015000000	-0.620942368	0.733612445	0.132133323	-0.754095640	-1.015615439	-2.681881114	0.063938429	0.202049880	-0.173707011	0.079463350	0.007709955	-0.058374829
0.016000000	-0.620878420	0.733814485	0.131959616	-0.754016170	-1.015607720	-2.681939486	0.063958432	0.202029280	-0.173707208	0.079477076	0.007729101	-0.058369013
0.017000000	-0.620814452	0.734016504	0.131785908	-0.753936686	-1.015599981	-2.681997852	0.063978430	0.202008680	-0.173707398	0.079490802	0.007748242	-0.058363203
0.018000000	-0.620750463	0.734218502	0.131612201	-0.753857189	-1.015592223	-2.682056213	0.063998423	0.201988080	-0.173707583	0.079504527	0.007767377	-0.058357399
0.019000000	-0.620686455	0.734420480	0.131438493	-0.753777677	-1.015584446	-2.682114567	0.064018410	0.201967479	-0.173707763	0.079518252	0.007786506	-0.058351601
0.020000000	-0.620622426	0.734622437	0.131264785	-0.753698152	-1.015576650	-2.682172916	0.064038392	0.201946877	-0.173707937	0.079531976	0.007805629	-0.058345809
