time_s	q1_rad	q2_rad	q3_rad	q4_rad	q5_rad	q6_rad	dq1_rad_s	dq2_rad_s	dq3_rad_s	dq4_rad_s	dq5_rad_s	dq6_rad_s
0.000000000	-0.621899195	0.730579388	0.134738873	-0.755286058	-1.015728920	-2.681004815	0.031819654	0.101173538	-0.086837487	0.039632705	0.003706268	-0.029238493
0.001000000	-0.621867373	0.730680561	0.134652031	-0.755246425	-1.015725209	-2.681034050	0.031824144	0.101172302	-0.086847030	0.039633472	0.003714248	-0.029232279
0.002000000	-0.621835547	0.730781733	0.134565179	-0.755206791	-1.015721491	-2.681063279	0.031828900	0.101169110	-0.086851837	0.039635572	0.003720642	-0.029228434
0.003000000	-0.621803715	0.730882899	0.134478327	-0.755167154	-1.015717768	-2.681092507	0.031833920	0.101163962	-0.086851907	0.039639005	0.003725450	-0.029226959
0.004000000	-0.621771879	0.730984061	0.134391475	-0.755127513	-1.015714040	-2.681121733	0.031838940	0.101158814	-0.086851975	0.039642438	0.003730257	-0.029225485
0.005000000	-0.621740037	0.731085217	0.134304623	-0.755087869	-1.015710308	-2.681150958	0.031843959	0.101153666	-0.086852043	0.039645870	0.003735063	-0.029224011
0.006000000	-0.621708191	0.731186368	0.134217771	-0.755048222	-1.015706570	-2.681180181	0.031848978	0.101148518	-0.086852110	0.039649303	0.003739869	-0.029222539
0.007000000	-0.621676339	0.731287514	0.134130919	-0.755008571	-1.015702828	-2.681209403	0.031853996	0.101143370	-0.086852176	0.039652736	0.003744673	-0.029221067
0.008000000	-0.621644483	0.731388655	0.134044067	-0.754968916	-1.015699081	-2.681238623	0.031859013	0.101138221	-0.086852242	0.039656169	0.003749477	-0.029219596
0.009000000	-0.621612621	0.731489791	0.133957214	-0.754929258	-1.015695329	-2.681267842	0.031864029	0.101133073	-0.086852307	0.039659602	0.003754281	-0.029218125
0.010000000	-0.621580755	0.731590921	0.133870362	-0.754889597	-1.015691572	-2.681297060	0.031869045	0.101127924	-0.086852371	0.039663034	0.003759083	-0.029216655
0.011000000	-0.621548883	0.731692046	0.133783510	-0.754849932	-1.015687811	-2.681326276	0.031874060	0.101122776	-0.086852434	0.039666466	0.003763885	-0.029215186
0.012000000	-0.621517007	0.731793167	0.133696657	-0.754810264	-1.015684044	-2.681355490	0.031879074	0.101117628	-0.086852497	0.039669899	0.003768686	-0.029213718
0.013000000	-0.621485125	0.731894282	0.133609805	-0.754770593	-1.015680273	-2.681384703	0.031884088	0.101112479	-0.086852559	0.039673331	0.003773486	-0.029212251
0.014000000	-0.621453239	0.731995392	0.133522952	-0.754730917	-1.015676497	-2.681413914	0.031889101	0.101107330	-0.086852620	0.039676764	0.003778286	-0.029210784
0.015000000	-0.621421347	0.732096496	0.133436099	-0.754691239	-1.015672717	-2.681443125	0.031894113	0.101102181	-0.086852681	0.039680196	0.003783084	-0.029209318
0.016000000	-0.621389450	0.732197596	0.133349247	-0.754651557	-1.015668931	-2.681472333	0.031899125	0.101097033	-0.086852742	0.039683629	0.003787883	-0.029207853
