time_s	q1_rad	q2_rad	q3_rad	q4_rad	q5_rad	q6_rad	dq1_rad_s	dq2_rad_s	dq3_rad_s	dq4_rad_s	dq5_rad_s	dq6_rad_s
0.000000000	-0.000000000	0.802115992	-0.626914536	-0.000000000	-0.175201456	0.000000000	0.000000000	0.000000000	0.000000000	-0.000000000	0.000000000	0.000000000
0.001000000	0.000000000	0.802115992	-0.626914536	-0.000000001	-0.175201456	0.000000001	0.000000430	0.000000000	0.000000000	-0.000002466	0.000000000	0.000002428
0.002000000	0.000000001	0.802115992	-0.626914536	-0.000000007	-0.175201456	0.000000006	0.000001718	0.000000000	0.000000000	-0.000009857	0.000000001	0.000009706
0.003000000	0.000000004	0.802115992	-0.626914536	-0.000000022	-0.175201456	0.000000022	0.000003864	0.000000000	0.000000000	-0.000022164	0.000000002	0.000021825
0.004000000	0.000000009	0.802115992	-0.626914536	-0.000000053	-0.175201456	0.000000052	0.000006864	0.000000000	0.000000000	-0.000039377	0.000000004	0.000038774
0.005000000	0.000000018	0.802115992	-0.626914536	-0.000000103	-0.175201456	0.000000101	0.000010719	0.000000001	0.000000000	-0.000061485	0.000000006	0.000060544
0.006000000	0.000000031	0.802115992	-0.626914536	-0.000000177	-0.175201456	0.000000174	0.000015424	0.000000001	0.000000000	-0.000088480	0.000000008	0.000087125
0.007000000	0.000000049	0.802115992	-0.626914536	-0.000000281	-0.175201456	0.000000277	0.000020980	0.000000002	0.000000000	-0.000120350	0.000000011	0.000118508
0.008000000	0.000000073	0.802115992	-0.626914536	-0.000000419	-0.175201456	0.000000413	0.000027384	0.000000002	0.000000000	-0.000157087	0.000000014	0.000154682
0.009000000	0.000000104	0.802115992	-0.626914536	-0.000000597	-0.175201456	0.000000588	0.000034635	0.000000002	0.000000000	-0.000198680	0.000000018	0.000195638
0.010000000	0.000000143	0.802115992	-0.626914536	-0.000000818	-0.175201456	0.000000806	0.000042731	0.000000003	0.000000001	-0.000245119	0.000000022	0.000241366
0.011000000	0.000000190	0.802115992	-0.626914536	-0.000001089	-0.175201456	0.000001072	0.000051669	0.000000004	0.000000001	-0.000296395	0.000000027	0.000291857
