index,vel,pos,tau,tcpPose_m
15,[-0.0724312,0.00349066,0.0767945,-0.239808,-0.0230383,0.256563][-0.216391,0.277313,-1.64957,-0.56225,0.414324,0.523243][-0.07245,0.16632,-0.1914,-0.0106,-0.0014,0.0054][0.000120312,0.00010109,1,0.640631,4.94887e-05,1,-0.000101096,-0.000278024,-1,4.95009e-05,0.000120307,0.53851,0,0,0,1]
16,[-0.0689405,0.00610865,0.0741765,-0.257611,-0.0230383,0.240855][-0.21653,0.277324,-1.64942,-0.562754,0.414276,0.523729][-0.06615,0.17577,-0.1903,0.0272,-0.0032,0.0188][0.000115045,8.90426e-05,1,0.64063,4.34082e-05,1,-8.90476e-05,-0.000388962,-1,4.34185e-05,0.000115041,0.538505,0,0,0,1]
17,[-0.0680678,0.00698132,0.0733038,-0.248186,-0.0230383,0.237714][-0.216598,0.277331,-1.64934,-0.563004,0.414252,0.523969][-0.0693,0.18837,-0.18755,0.017,-0.002,0.0104][0.000109663,8.16036e-05,1,0.640629,4.00856e-05,1,-8.1608e-05,-0.000443138,-1,4.00945e-05,0.00010966,0.538501,0,0,0,1]
18,[-0.0671952,0.00872665,0.0715585,-0.246091,-0.0251327,0.241903][-0.216665,0.277339,-1.64927,-0.563251,0.414227,0.524213][-0.06426,0.2016,-0.1837,0.0134,-0.0036,0.0034][0.000101465,7.51235e-05,1,0.640629,4.44201e-05,1,-7.5128e-05,-0.000496667,-1,4.44277e-05,0.000101461,0.538496,0,0,0,1]
19,[-0.0610865,0.00698132,0.0645772,-0.241903,-0.0230383,0.217817][-0.21673,0.277348,-1.6492,-0.563501,0.414203,0.524448][0.19719,0.22617,-0.03575,0.1424,-0.0162,-0.1088][9.09047e-05,6.48897e-05,1,0.640628,3.6862e-05,1,-6.48931e-05,-0.000548889,-1,3.68679e-05,9.09023e-05,0.538489,0,0,0,1]
20,[-0.0279253,0.00523599,0.0322886,-0.160221,-0.0167552,0.149749][-0.216776,0.277354,-1.64915,-0.563703,0.414182,0.524634][0.16317,0.21609,-0.05115,0.129,-0.0148,-0.0848][7.41801e-05,5.05344e-05,1,0.640626,2.88948e-05,1,-5.05366e-05,-0.000586449,-1,2.88986e-05,7.41787e-05,0.53848,0,0,0,1]
21,[-0.0174533,0.00349066,0.0226893,-0.146608,-0.0125664,0.154985][-0.216796,0.277359,-1.64913,-0.563847,0.414168,0.524781][-0.34272,0.17388,-0.28105,-0.057,0.0024,0.0696][5.29444e-05,2.75349e-05,1,0.640623,3.93066e-05,1,-2.7537e-05,-0.000604964,-1,3.9308e-05,5.29433e-05,0.538469,0,0,0,1]
22,[-0.0479966,0.00261799,0.0383972,-0.18326,-0.0115192,0.181165][-0.21683,0.277362,-1.64909,-0.564014,0.414156,0.524948][-0.37674,0.14931,-0.3256,-0.0642,0.0108,0.075][3.60004e-05,9.51406e-06,1,0.640619,4.74577e-05,1,-9.51577e-06,-0.000633079,-1,4.74581e-05,3.6e-05,0.538459,0,0,0,1]
23,[-0.0767945,0.00261799,0.0663225,-0.203156,-0.0167552,0.211534][-0.216896,0.277365,-1.64904,-0.564208,0.414141,0.525146][-0.02583,0.14553,-0.2519,-0.0298,0.0104,0.047][3.45047e-05,1.54702e-05,1,0.640618,5.60938e-05,1,-1.54722e-05,-0.000683379,-1,5.60943e-05,3.45038e-05,0.538457,0,0,0,1]
24,[-0.0619592,0.00610865,0.0680678,-0.218864,-0.0219911,0.211534][-0.216962,0.27737,-1.64897,-0.56442,0.414121,0.525356][0.02772,0.15309,-0.1903,-0.0118,0.0024,0.0242][3.35737e-05,1.77451e-05,1,0.640618,5.94739e-05,1,-1.77471e-05,-0.000734763,-1,5.94745e-05,3.35727e-05,0.538455,0,0,0,1]
25,[-0.0506145,0.00872665,0.0680678,-0.2241,-0.0240855,0.210487][-0.217018,0.277378,-1.64891,-0.564645,0.414097,0.525567][-0.10521,0.18144,-0.1936,0.0076,-0.003,0.0298][2.64672e-05,7.19902e-06,1,0.640617,5.2027e-05,1,-7.20039e-06,-0.000780181,-1,5.20272e-05,2.64668e-05,0.538451,0,0,0,1]
26,[-0.0567232,0.010472,0.0663225,-0.219911,-0.0230383,0.218864][-0.217073,0.277387,-1.64884,-0.564866,0.414073,0.525783][-0.13293,0.20601,-0.1914,0.0022,-0.0024,0.0264][1.77832e-05,-2.12777e-06,1,0.640618,5.24743e-05,1,2.12684e-06,-0.000825743,-1,5.24743e-05,1.77834e-05,0.538446,0,0,0,1]
27,[-0.0619592,0.00785398,0.0663225,-0.217817,-0.0219911,0.21677][-0.217134,0.277396,-1.64877,-0.565085,0.41405,0.525999][-0.05796,0.21483,-0.18645,-0.0008,-0.0006,0.0208][1.16314e-05,-6.12716e-06,1,0.640618,5.58338e-05,1,6.12651e-06,-0.000874366,-1,5.58338e-05,1.16317e-05,0.538443,0,0,0,1]
28,[-0.0602139,0.00523599,0.0663225,-0.225147,-0.0219911,0.215723][-0.217196,0.277402,-1.6487,-0.56531,0.414029,0.526218][-0.02583,0.18963,-0.18315,0.0072,0.0014,0.0162][6.84089e-06,-1.1876e-05,1,0.640618,5.54719e-05,1,1.18757e-05,-0.000923504,-1,5.54718e-05,6.84155e-06,0.538439,0,0,0,1]
